Build iteration,Sample build nr.,Maschine,Projekt Name,Laser P [W],Scan [mm/s],Layer thickness [Mikrom.],Hatch distance [mm],Building temperature (deg.C),sample type,support type,tensile direction,Pattern,Kontur Laser P [W],Kontur Scan [mm/s],Stripe Overlap,Contour offset,Spotsize,Streifenbreite,Streifenversch.,Drehwinkel,Abstand zur OK,Kontur Spotsize,Kontur Abstand zur OK,Heat treatment,Yield [Mpa]P pO2,UTS [Mpa]R m,Elongation (%)A,Surface roughness [Ra],OF-optisch,Porositaet Flaeche Bionic polished,Porositaet Flaeche repolished IAPT,Porositaet Kontur,Aufbaurate,VED,Relative density (Archimedis),Relative density,Pulver,Powderbatch,Powder state,Spalte1,Si,Spalte2,Fe,Spalte3,Cu,Spalte4,Mn,Spalte5,Mg,Spalte6,Be,Spalte7,Zn,Spalte8,Ti,D10,D50,D90,Carney Funnel (s/50g),Schuttdichte,Klopfdichte,Bulid finish status,trial category,Date
9,1,EOS M 290,EOS parameter dev.,370,1175,50,0.1,100,Demo,Demo,,Stripes,,,,,,,,,,,,,,,,,,,,,21.15,62.9787234,,,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes but wiper damage and surface defects,,
10,1,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Chess,,,0.01,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,2,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,,,0.01,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,3,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,220,1450,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,4,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,220,1600,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,5,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,220,1750,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,6,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,220,1900,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,7,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,220,2050,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,8,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,220,2200,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,9,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,250,1450,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,10,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,250,1600,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,11,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,250,1750,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,12,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,250,1900,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,13,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,250,2050,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,14,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,250,2200,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,15,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,280,1450,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,16,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,280,1600,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,17,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,280,1750,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,18,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,280,1900,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,19,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Supports,,Stripes,280,2050,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,20,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,280,2200,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,21,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Chess,,,0.01,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,22,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,,,0.01,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,23,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,310,1450,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,24,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,310,1600,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,25,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,310,1750,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,26,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,310,1900,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,27,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,310,2050,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,28,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,310,2200,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,29,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,340,1450,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,30,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,340,1600,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,31,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,340,1750,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,32,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,340,1900,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,33,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,340,2050,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,34,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,340,2200,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,35,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,370,1450,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,36,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,370,1600,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,37,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,370,1750,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,38,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,370,1900,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,39,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,370,2050,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
10,40,EOS M 290,EOS parameter dev.,370,1300,50,0.14,100,Density cube,Solid,,Stripes,370,2200,0,,,,,,,,,,,,,,,,,,32.76,40.65934066,,,AlMgty90,12,-2,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,1,EOS M 290,EOS parameter dev.,325,1175,50,0.1,100,Density cube,Pyramide,,Stripes,,,-0.05,,,,,,,,,,,,,,,,0.374,,21.15,55.31914894,,99.626,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,2,EOS M 290,EOS parameter dev.,325,1175,50,0.1,100,Density cube,Pyramide,,Stripes,,,-0.1,,,,,,,,,,,,,,,,0.133,,21.15,55.31914894,,99.867,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,3,EOS M 290,EOS parameter dev.,325,1175,50,0.1,100,Density cube,Pyramide,,Stripes,,,-0.2,,,,,,,,,,,,,,,,0.216,,21.15,55.31914894,,99.784,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,4,EOS M 290,EOS parameter dev.,350,1500,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.05,,,,,,,,,,,,,,,,0.281,,37.8,33.33333333,,99.719,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,5,EOS M 290,EOS parameter dev.,350,1500,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.1,,,,,,,,,,,,,,,,0.858,,37.8,33.33333333,,99.142,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,6,EOS M 290,EOS parameter dev.,350,1500,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.2,,,,,,,,,,,,,,,,1.438,,37.8,33.33333333,,98.562,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,7,EOS M 290,EOS parameter dev.,325,1500,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.05,,,,,,,,,,,,,,,,1.616,,37.8,30.95238095,,98.384,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,8,EOS M 290,EOS parameter dev.,325,1500,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.1,,,,,,,,,,,,,,,,1.554,,37.8,30.95238095,,98.446,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,9,EOS M 290,EOS parameter dev.,325,1500,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.2,,,,,,,,,,,,,,,,0.605,,37.8,30.95238095,,99.395,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,10,EOS M 290,EOS parameter dev.,350,1300,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.05,,,,,,,,,,,,,,,,0.491,,32.76,38.46153846,,99.509,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,11,EOS M 290,EOS parameter dev.,350,1300,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.1,,,,,,,,,,,,,,,,1.308,,32.76,38.46153846,,98.692,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,12,EOS M 290,EOS parameter dev.,350,1300,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.2,,,,,,,,,,,,,,,,1.634,,32.76,38.46153846,,98.366,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,13,EOS M 290,EOS parameter dev.,325,1300,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.05,,,,,,,,,,,,,,,,1.286,,32.76,35.71428571,,98.714,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,14,EOS M 290,EOS parameter dev.,325,1300,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.1,,,,,,,,,,,,,,,,0.537,,32.76,35.71428571,,99.463,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,15,EOS M 290,EOS parameter dev.,325,1300,50,0.14,100,Density cube,Pyramide,,Stripes,,,-0.2,,,,,,,,,,,,,,,,0.342,,32.76,35.71428571,,99.658,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,16,EOS M 290,EOS parameter dev.,350,1500,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.05,,,,,,,,,,,,,,,,1.095,,32.4,38.88888889,,98.905,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,17,EOS M 290,EOS parameter dev.,350,1500,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.1,,,,,,,,,,,,,,,,1.15,,32.4,38.88888889,,98.85,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,18,EOS M 290,EOS parameter dev.,350,1500,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.2,,,,,,,,,,,,,,,,1.094,,32.4,38.88888889,,98.906,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,19,EOS M 290,EOS parameter dev.,325,1500,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.05,,,,,,,,,,,,,,,,0.245,,32.4,36.11111111,,99.755,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,20,EOS M 290,EOS parameter dev.,325,1500,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.1,,,,,,,,,,,,,,,,0.237,,32.4,36.11111111,,99.763,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,21,EOS M 290,EOS parameter dev.,325,1500,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.2,,,,,,,,,,,,,,,,0.683,,32.4,36.11111111,,99.317,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,22,EOS M 290,EOS parameter dev.,350,1175,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.05,,,,,,,,,,,,,,,,0.767,,25.38,49.64539007,,99.233,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,23,EOS M 290,EOS parameter dev.,350,1175,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.1,,,,,,,,,,,,,,,,0.211,,25.38,49.64539007,,99.789,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,24,EOS M 290,EOS parameter dev.,350,1175,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.2,,,,,,,,,,,,,,,,0.212,,25.38,49.64539007,,99.788,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,25,EOS M 290,EOS parameter dev.,325,1175,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.05,,,,,,,,,,,,,,,,0.533,,25.38,46.09929078,,99.467,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,26,EOS M 290,EOS parameter dev.,325,1175,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.1,,,,,,,,,,,,,,,,0.753,,25.38,46.09929078,,99.247,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,27,EOS M 290,EOS parameter dev.,325,1175,50,0.12,100,Density cube,Pyramide,,Stripes,,,-0.2,,,,,,,,,,,,,,,,0.941,,25.38,46.09929078,,99.059,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,28,EOS M 290,EOS parameter dev.,350,1175,50,0.1,100,Density cube,Pyramide,,Stripes,,,-0.05,,,,,,,,,,,,,,,,0.361,,21.15,59.57446809,,99.639,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,29,EOS M 290,EOS parameter dev.,350,1175,50,0.1,100,Density cube,Pyramide,,Stripes,,,-0.1,,,,,,,,,,,,,,,,0.576,,21.15,59.57446809,,99.424,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
11,30,EOS M 290,EOS parameter dev.,350,1175,50,0.1,100,Density cube,Pyramide,,Stripes,,,-0.2,,,,,,,,,,,,,,,,0.547,,21.15,59.57446809,,99.453,AlMgty90,12,0,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
12,1,EOS M 290,EOS parameter dev.,325,1175,50,0.1,100,Density cube,Pyramide,,Stripes,,,-0.05,,,,,,,,,,,,,,,,0.987,,21.15,55.31914894,,99.013,AlMgty90,12,1,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
12,2,EOS M 290,EOS parameter dev.,325,1175,50,0.1,100,Density cube,Pyramide,,Stripes,,,-0.1,,,,,,,,,,,,,,,,1.08,,21.15,55.31914894,,98.92,AlMgty90,12,1,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
12,3,EOS M 290,EOS parameter dev.,325,1175,50,0.1,100,Density cube,Pyramide,,Stripes,,,-0.2,,,,,,,,,,,,,,,,0.884,,21.15,55.31914894,,99.116,AlMgty90,12,1,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
12,4,EOS M 290,EOS parameter dev.,325,1175,50,0.1,100,Density cube,Pyramide,,Stripes,80,600,-0.05,0.01,,,,,,,,,,,,,,,0.718,,21.15,55.31914894,,99.282,AlMgty90,12,1,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
12,5,EOS M 290,EOS parameter dev.,325,1175,50,0.1,100,Density cube,Pyramide,,Stripes,80,600,-0.1,0.01,,,,,,,,,,,,,,,0.672,,21.15,55.31914894,,99.328,AlMgty90,12,1,0,0.07,0,0.07,<,0.01,<,0.01,0,11.9,0,0.014,<,0.01,0,0.08,27.4,44.5,72.2,16,1.24,1.61,Yes,,
